,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
5626,44,35,29,29,43,20,20,20
5627,22,15,15,13,19,17,15,15
5628,25,17,15,15,16,12,12,12
5629,46,12,10,10,42,10,10,10
5630,53,14,13,13,37,12,12,12
5631,71,48,38,38,58,15,15,15
5632,51,9,9,9,48,9,9,9
5633,28,22,22,22,27,11,11,11
5634,62,19,17,17,46,11,9,9
5635,43,31,29,30,37,26,26,26
5636,23,16,16,16,22,12,11,11
5637,29,23,23,23,26,9,9,9
5638,38,21,21,21,28,15,15,15
5639,34,14,14,14,31,10,10,10
5640,42,30,28,27,35,22,20,20
5641,31,11,9,9,19,9,9,9
5642,64,30,27,27,61,26,23,23
5643,24,14,12,12,17,12,12,12
5644,29,16,16,16,19,12,10,10
5645,63,31,30,30,49,10,10,10
5646,78,37,37,33,68,29,29,29
5647,66,27,27,26,57,16,12,12
5648,33,23,22,22,24,16,16,16
5649,59,16,16,16,52,10,10,10
5650,51,25,25,25,45,12,10,10
5651,77,36,21,21,62,11,11,11
5652,23,10,9,9,17,9,9,9
5653,43,27,25,24,39,14,13,13
5654,30,21,19,11,27,12,11,11
5655,44,30,28,28,32,12,10,10
5656,29,16,16,16,21,16,12,12
5657,27,15,15,15,24,9,9,9
5658,19,15,15,15,18,10,10,10
5659,34,20,16,16,25,15,14,14
5660,47,16,15,15,36,10,10,10
5661,55,11,11,11,44,10,10,10
5662,22,15,15,15,19,9,9,9
5663,42,32,31,31,41,28,28,28
5664,48,23,23,23,47,20,20,20
5665,24,17,17,17,22,12,12,12
5666,33,14,14,14,24,9,9,9
5667,39,27,26,26,32,15,15,15
5668,59,10,10,10,56,10,10,10
5669,42,10,9,9,35,9,9,9
5670,23,15,15,15,21,11,12,12
5671,48,36,26,26,47,12,11,11
5672,59,19,18,17,39,17,11,11
5673,64,39,33,33,57,31,31,31
5674,17,13,12,12,14,11,9,9
5675,22,18,10,10,21,10,10,10
5676,56,19,19,19,49,16,16,16
5677,31,20,20,20,25,13,11,11
5678,61,18,18,18,50,9,9,9
5679,49,22,17,17,36,16,13,13
5680,22,10,9,9,18,9,9,9
5681,54,31,29,27,40,18,18,18
5682,26,16,16,16,23,9,9,9
5683,66,26,20,20,59,14,14,14
5684,51,29,26,26,48,17,14,14
5685,26,21,21,21,24,10,10,10
5686,22,14,14,14,17,13,13,13
5687,16,15,12,12,15,10,10,10
5688,37,10,10,10,24,9,9,9
5689,20,11,11,11,17,9,9,9
5690,70,32,31,31,47,16,11,14
5691,31,25,22,22,23,15,15,15
5692,44,15,15,15,40,9,9,9
5693,47,25,24,23,41,18,18,18
5694,48,15,15,15,41,13,13,13
5695,45,32,30,30,44,26,22,22
5696,46,24,17,17,39,16,15,15
5697,16,10,10,10,13,10,9,9
5698,54,27,24,24,47,21,20,20
5699,32,17,17,17,31,14,14,14
5700,23,13,13,13,19,10,10,10
5701,54,24,21,21,53,13,12,12
5702,41,33,32,32,40,16,17,17
5703,38,12,9,9,35,9,9,9
5704,38,26,16,16,32,15,12,11
5705,35,28,27,27,33,21,18,18
5706,40,29,10,10,39,10,10,10
5707,36,17,16,16,35,13,12,12
5708,37,12,11,11,18,9,9,9
5709,19,16,16,16,18,15,15,15
5710,58,28,26,24,52,20,18,18
5711,73,15,15,10,62,18,12,12
5712,29,18,18,16,20,9,9,9
5713,38,11,9,9,28,9,9,9
5714,35,16,13,13,27,11,9,9
5715,49,32,27,27,43,21,18,18
5716,45,24,23,22,40,10,10,10
5717,23,14,13,11,20,11,11,11
5718,51,29,29,29,44,16,10,10
5719,55,38,37,37,47,30,26,26
5720,58,17,17,15,45,9,9,9
5721,40,29,28,28,36,11,11,11
5722,38,19,13,13,37,10,10,10
5723,26,22,21,21,25,18,16,15
5724,30,14,12,9,26,9,9,9
5725,66,34,34,34,57,9,9,9
5726,23,16,16,16,19,12,11,11
5727,24,12,12,12,21,10,9,9
5728,56,37,33,33,44,20,15,15
5729,46,32,29,29,43,25,21,21
5730,49,31,28,28,47,15,12,12
5731,39,24,24,24,34,17,16,16
5732,44,33,29,29,41,23,18,18
5733,27,17,17,17,24,17,17,17
5734,35,16,15,14,26,14,9,9
5735,45,20,11,10,37,9,9,9
5736,45,21,18,18,44,12,12,12
5737,24,19,19,19,17,13,13,13
5738,27,20,19,19,26,22,15,15
5739,33,22,20,19,29,13,13,13
5740,40,13,13,13,31,10,10,10
5741,33,17,17,17,29,18,18,18
5742,22,14,9,9,19,9,9,9
5743,60,37,36,34,50,29,11,11
5744,23,15,15,15,22,12,12,12
5745,85,24,15,15,52,9,9,9
5746,95,10,9,9,53,9,9,9
5747,35,14,14,14,30,10,10,10
5748,36,14,13,13,27,11,11,11
5749,29,19,19,19,23,17,15,15
5750,36,17,17,17,31,9,9,9
5751,27,17,15,15,25,15,14,14
5752,24,16,16,16,21,17,17,17
5753,23,14,14,14,22,13,12,12
5754,35,26,23,23,32,18,17,17
5755,33,25,22,22,31,16,16,16
5756,58,16,9,9,54,10,9,9
5757,21,16,16,16,20,14,14,14
5758,80,21,18,17,68,15,10,10
5759,25,20,20,19,21,18,15,14
5760,29,22,21,21,26,14,12,12
5761,43,37,35,35,40,29,24,24
5762,52,23,23,23,48,19,16,15
5763,36,26,26,26,28,14,14,14
5764,35,18,15,15,33,13,11,11
5765,36,15,15,15,35,11,11,11
5766,20,15,15,15,19,14,14,14
5767,38,19,17,16,36,13,13,13
5768,65,44,40,40,57,30,30,30
5769,29,11,10,10,22,10,10,10
5770,48,12,12,10,35,15,10,10
5771,18,13,13,13,15,13,13,13
5772,68,13,12,12,52,10,10,10
5773,36,13,10,10,28,10,10,10
5774,38,25,23,23,35,18,17,17
5775,57,31,28,28,52,15,13,14
5776,56,32,31,31,55,23,15,15
5777,25,10,10,10,20,10,9,9
5778,71,11,11,11,31,9,9,9
5779,86,10,10,9,51,16,10,10
5780,37,24,23,23,30,18,14,14
5781,48,17,17,17,44,18,16,16
5782,82,38,38,38,76,25,22,22
5783,24,16,16,16,19,13,13,13
5784,22,14,14,14,20,10,10,10
5785,44,32,23,23,42,13,13,13
5786,29,16,16,16,26,14,12,12
5787,24,10,9,9,13,9,9,9
5788,30,16,14,14,19,10,10,10
5789,18,12,11,11,15,9,9,9
5790,45,30,29,29,42,24,24,24
5791,36,12,12,12,26,10,10,10
5792,33,23,23,23,27,18,14,14
5793,30,22,18,18,27,13,13,13
5794,50,13,13,13,37,11,11,11
5795,64,45,26,26,63,18,16,16
5796,31,23,23,23,28,12,12,12
5797,31,20,20,18,27,14,12,12
5798,49,16,12,12,41,10,10,10
5799,29,15,12,9,25,10,9,9
5800,33,18,18,18,32,13,13,13
5801,30,18,16,16,26,9,9,9
5802,30,21,21,21,23,16,13,13
5803,27,23,22,22,24,12,11,11
5804,25,16,16,16,22,15,15,15
5805,77,35,30,30,61,25,16,16
5806,22,18,17,17,21,14,14,14
5807,35,20,19,19,32,10,10,10
5808,73,31,31,31,66,15,14,14
5809,71,9,9,9,50,9,9,9
5810,32,23,23,23,31,12,12,12
5811,49,12,12,11,44,11,11,11
5812,32,13,13,13,31,11,11,11
5813,15,12,12,12,14,10,10,10
5814,25,15,15,15,17,10,9,9
5815,59,22,21,21,45,10,9,9
5816,30,15,15,15,26,11,11,11
5817,48,33,30,30,45,16,15,15
5818,60,35,27,27,53,14,13,13
5819,23,12,11,11,20,11,11,11
5820,29,20,19,18,23,16,14,14
5821,35,18,14,14,31,11,11,11
5822,45,22,22,22,39,21,19,19
5823,61,10,10,10,33,10,10,10
5824,64,33,33,33,60,26,24,24
5825,36,25,23,23,31,12,12,12
5826,65,11,11,10,30,9,9,9
5827,33,10,10,10,30,10,10,10
5828,71,25,25,25,60,9,9,9
5829,24,13,13,13,21,12,12,12
5830,38,30,29,29,35,9,9,9
5831,25,18,15,15,19,12,10,10
5832,22,16,16,16,19,9,9,9
5833,55,19,19,19,53,11,10,10
5834,39,22,22,22,34,20,19,19
5835,73,39,37,37,67,25,24,24
5836,26,16,15,15,19,13,13,13
5837,43,18,17,15,38,10,10,10
5838,21,15,11,11,18,10,10,10
5839,69,27,26,26,65,14,14,14
5840,46,33,30,30,41,19,14,14
5841,38,25,21,21,37,10,10,10
5842,21,18,18,18,20,13,13,13
5843,24,18,18,18,23,16,16,16
5844,23,16,16,16,21,14,13,13
5845,36,27,25,25,25,14,14,14
5846,26,18,18,18,23,11,9,9
5847,61,24,21,21,50,9,9,9
5848,44,14,12,12,43,11,11,11
5849,68,11,9,9,52,9,9,9
5850,30,21,18,18,28,16,14,14
5851,31,13,13,12,25,11,9,9
5852,27,14,14,12,22,11,10,11
5853,67,26,25,25,50,19,12,12
5854,40,27,27,27,35,19,19,19
5855,24,14,14,14,22,11,10,10
5856,57,23,22,22,37,14,14,14
5857,38,24,18,18,32,13,13,13
5858,36,25,23,23,24,20,20,20
5859,19,17,12,12,18,10,10,10
5860,42,21,18,18,39,16,15,15
5861,45,17,17,17,37,15,14,13
5862,30,9,9,9,27,9,9,9
5863,32,23,14,14,31,12,12,12
5864,55,10,10,10,47,10,10,10
5865,45,10,10,10,44,10,10,10
5866,40,24,23,22,37,17,17,17
5867,25,10,10,10,21,9,9,9
5868,38,12,12,12,37,14,14,14
5869,39,26,25,24,36,20,18,19
5870,40,27,21,21,39,15,13,13
5871,34,30,28,28,33,26,26,26
5872,22,16,16,16,19,12,12,12
5873,96,10,10,10,63,10,10,10
5874,44,15,9,9,41,9,9,9
5875,24,22,21,21,22,12,12,12
5876,27,18,17,17,25,11,11,11
5877,50,31,28,28,42,14,11,11
5878,75,47,40,40,69,23,20,20
5879,24,15,15,15,23,13,12,12
5880,50,31,31,31,47,16,13,14
5881,68,37,35,35,64,24,19,19
5882,43,37,36,33,42,19,16,16
5883,28,14,14,14,27,12,11,11
5884,38,27,27,26,29,19,13,13
5885,47,39,35,35,37,17,15,18
5886,57,28,26,26,54,18,13,13
5887,30,13,13,13,27,10,10,10
5888,61,42,34,34,60,25,21,21
5889,39,13,9,9,27,9,9,9
5890,24,18,18,18,21,14,13,13
5891,40,10,10,9,35,9,9,9
5892,55,15,15,14,51,17,10,10
5893,47,12,12,12,40,10,10,10
5894,50,14,14,14,34,10,10,10
5895,52,10,10,10,51,10,10,10
5896,44,12,10,10,37,10,10,10
5897,29,15,15,15,22,10,10,10
5898,22,16,9,9,19,9,9,9
5899,66,34,34,34,55,12,10,10
5900,21,14,14,14,19,10,10,10
5901,32,10,11,10,22,9,9,9
5902,50,39,34,32,47,13,12,12
5903,35,15,15,15,32,12,12,12
5904,59,32,27,27,49,17,16,16
5905,25,15,15,15,24,12,11,11
5906,43,26,24,24,38,14,14,14
5907,30,12,12,12,29,10,10,10
5908,28,12,12,12,25,9,9,9
5909,37,14,12,9,27,14,10,10
5910,60,15,14,14,52,9,9,9
5911,34,19,18,18,22,15,15,15
5912,43,33,32,32,41,20,18,11
5913,36,10,10,10,24,9,9,9
5914,38,27,26,24,35,17,10,10
5915,34,12,12,11,24,10,10,10
5916,53,38,35,34,50,12,12,12
5917,36,20,20,20,33,19,14,15
5918,31,23,23,23,30,22,20,20
5919,44,29,29,29,32,18,17,17
5920,40,31,31,30,36,19,17,17
5921,93,45,42,42,85,16,16,16
5922,34,21,21,21,31,20,13,13
5923,34,14,16,16,27,13,13,13
5924,31,19,19,19,28,10,9,9
5925,74,35,24,24,57,11,11,11
5926,18,13,13,13,15,9,9,9
5927,69,21,19,19,45,9,9,9
5928,80,15,15,14,50,15,12,13
5929,25,17,17,17,24,14,11,11
5930,20,16,15,15,19,13,13,13
5931,83,31,31,29,51,23,21,21
5932,32,22,21,21,25,16,16,16
5933,46,11,11,10,43,15,10,10
5934,57,32,31,28,53,22,11,11
5935,27,18,18,18,20,10,10,10
5936,32,19,18,18,23,13,13,13
5937,24,18,18,18,23,10,10,10
5938,38,9,9,9,34,9,9,9
5939,30,17,16,16,25,14,14,14
5940,45,15,15,14,40,15,11,11
5941,57,42,34,34,55,23,21,20
5942,28,19,17,17,27,15,14,14
5943,34,23,20,20,29,17,17,17
5944,73,17,14,11,47,9,9,9
5945,64,16,16,16,44,15,12,12
5946,49,35,30,30,48,11,10,10
5947,41,15,15,15,39,13,10,10
5948,30,23,10,10,28,10,10,10
5949,48,26,22,22,41,16,16,16
5950,74,11,10,10,41,10,10,10
5951,37,24,22,22,25,17,15,15
5952,51,25,20,20,44,16,14,14
5953,58,12,12,12,37,10,10,10
5954,45,31,26,26,34,18,16,16
5955,45,21,21,21,44,13,13,13
5956,26,20,17,17,23,13,13,13
5957,34,23,19,19,30,15,14,14
5958,35,14,14,11,21,12,11,11
5959,28,15,15,15,20,11,11,11
5960,25,22,22,22,24,22,20,20
5961,87,48,43,43,70,21,20,20
5962,35,22,22,22,32,12,12,12
5963,36,12,12,11,19,11,9,9
5964,39,22,9,9,36,9,9,9
5965,72,27,26,24,46,18,16,15
5966,47,30,29,29,38,20,20,20
5967,36,15,15,15,24,10,10,10
5968,38,24,21,21,36,16,16,16
5969,33,26,24,23,29,18,17,17
5970,46,17,10,10,39,10,10,10
5971,54,25,20,20,43,11,11,11
5972,48,21,21,21,41,17,17,17
5973,24,15,14,14,21,9,9,9
5974,28,18,10,10,27,10,10,10
5975,41,24,20,20,37,14,14,14
5976,40,25,24,24,34,11,10,10
5977,46,29,28,28,43,16,14,14
5978,46,41,31,31,42,9,9,9
5979,25,18,17,17,17,13,13,13
5980,61,13,13,11,53,9,9,9
5981,30,17,17,16,26,10,10,10
5982,43,31,23,21,40,9,9,9
5983,50,17,10,10,49,10,10,10
5984,48,40,38,36,45,29,24,17
5985,34,25,23,23,33,18,18,18
5986,25,16,14,14,22,13,13,13
5987,57,12,12,12,47,9,9,9
5988,26,16,16,16,24,13,13,13
5989,29,19,17,17,26,12,12,12
5990,29,22,22,22,28,13,13,13
5991,42,21,11,11,35,10,10,10
5992,47,13,12,12,36,9,9,9
5993,34,20,20,20,29,13,11,11
5994,19,15,15,15,18,10,10,10
5995,30,19,17,17,27,14,14,14
5996,58,23,12,12,48,10,10,10
5997,30,19,18,18,29,16,11,11
5998,30,13,13,13,21,10,10,10
5999,29,10,10,10,18,10,10,10
6000,18,14,13,13,17,13,13,13
6001,33,11,9,9,25,10,9,9
6002,43,17,16,16,40,16,13,13
6003,39,34,9,9,36,9,9,9
6004,30,21,20,20,29,10,10,10
6005,34,19,16,16,29,10,10,10
6006,51,22,19,19,40,19,11,12
6007,32,16,16,16,31,12,12,12
6008,63,23,23,23,41,9,9,9
6009,47,26,10,10,44,11,9,9
6010,44,29,27,27,41,14,13,13
6011,65,17,17,17,60,14,14,14
6012,78,20,17,17,62,14,14,14
6013,36,29,26,26,32,19,14,14
6014,26,23,22,22,25,22,18,18
6015,51,10,10,10,35,10,10,10
6016,23,15,15,15,22,12,10,10
6017,47,32,19,19,46,14,13,13
6018,41,39,36,33,40,32,31,31
6019,37,23,19,19,28,11,11,11
6020,33,20,14,14,32,11,11,11
6021,76,9,9,9,37,9,9,9
6022,29,11,11,11,27,11,11,11
6023,45,32,29,29,39,16,10,10
6024,25,20,20,20,24,12,12,12
6025,68,40,37,37,63,24,21,19
6026,22,17,9,9,19,9,9,9
6027,40,18,18,17,37,12,12,12
6028,41,9,9,9,37,9,9,9
6029,42,16,16,16,35,17,12,12
6030,25,14,14,13,19,10,10,10
6031,49,23,23,23,43,14,14,14
6032,45,27,24,24,33,18,17,17
6033,44,31,30,29,41,26,19,19
6034,66,22,22,22,62,15,15,15
6035,38,33,16,15,37,11,10,10
6036,45,23,23,23,33,23,16,16
6037,45,26,24,24,44,12,12,12
6038,52,36,35,35,44,19,16,16
6039,28,21,20,20,22,15,15,15
6040,24,17,16,15,21,13,13,13
6041,48,13,12,12,40,10,10,10
6042,45,31,23,22,42,9,9,9
6043,29,19,19,19,26,15,15,15
6044,26,15,15,14,23,9,9,9
6045,35,16,16,16,32,12,11,11
6046,30,21,21,21,23,19,19,19
6047,39,17,17,17,28,12,12,12
6048,25,10,10,10,21,9,9,9
6049,31,22,22,22,28,13,13,13
6050,29,15,15,15,25,12,12,12
6051,45,17,14,14,33,14,11,11
6052,40,24,24,24,33,18,17,17
6053,65,29,29,30,54,17,17,17
6054,38,10,9,9,32,9,9,9
6055,21,17,16,16,20,10,10,10
6056,35,22,21,21,34,22,22,22
6057,46,35,29,29,44,13,13,13
6058,35,23,22,21,23,16,14,15
6059,49,32,26,26,45,14,14,14
6060,50,32,32,32,47,18,17,17
6061,17,10,9,9,14,9,9,9
6062,38,12,12,10,24,11,9,9
6063,48,30,30,30,39,24,16,24
6064,44,10,10,10,41,10,10,10
6065,30,18,10,10,27,9,9,9
6066,30,24,24,22,25,18,14,14
6067,59,13,13,12,49,10,10,10
6068,20,10,10,10,17,9,9,9
6069,58,29,16,16,57,12,12,12
6070,82,40,41,41,71,11,11,11
6071,53,17,17,17,43,11,9,9
6072,36,20,19,19,33,12,12,12
6073,22,21,20,20,21,11,11,11
6074,49,12,12,11,33,12,9,9
6075,25,17,17,17,22,13,13,13
6076,17,11,11,11,14,9,9,9
6077,52,16,16,15,35,17,13,12
6078,30,17,17,17,24,15,15,15
6079,51,10,10,10,35,9,9,9
6080,53,23,23,23,40,11,11,11
6081,34,13,10,10,23,10,10,10
6082,43,30,9,9,39,9,9,9
6083,80,25,25,25,63,23,23,23
6084,29,15,15,15,19,11,11,11
6085,70,39,30,29,67,25,23,23
6086,62,17,18,18,35,14,14,14
6087,42,24,23,23,38,17,16,16
6088,31,27,10,10,30,10,10,10
6089,39,29,26,25,30,18,11,11
6090,67,21,21,21,50,16,15,15
6091,22,16,15,15,20,13,13,13
6092,25,20,19,19,23,10,10,10
6093,67,26,24,24,57,9,9,9
6094,21,13,13,13,18,12,11,11
6095,37,25,9,9,34,9,9,9
6096,44,11,9,9,21,9,9,9
6097,31,20,16,16,24,16,15,16
6098,34,23,21,20,27,24,17,16
6099,36,24,14,12,35,11,11,11
6100,37,16,15,11,34,9,9,9
6101,34,21,21,21,33,18,13,13
6102,38,16,15,14,35,9,9,9
6103,30,19,19,18,28,12,12,12
6104,23,17,16,16,22,13,14,14
6105,70,39,35,35,63,18,14,14
6106,49,27,24,24,47,11,11,11
6107,32,22,20,20,28,15,15,15
6108,53,12,10,10,43,10,10,10
6109,18,12,12,12,14,9,9,9
6110,36,19,17,17,29,9,9,9
6111,25,13,11,11,19,11,11,11
6112,70,36,35,35,58,20,18,18
6113,19,12,12,12,16,12,12,12
6114,31,16,14,14,24,11,11,11
6115,46,17,17,17,41,18,13,14
6116,25,16,16,16,22,12,12,12
6117,63,40,38,38,50,24,24,24
6118,52,33,32,32,42,12,12,12
6119,28,16,16,16,26,11,11,11
6120,26,17,17,17,23,15,15,15
6121,49,17,17,17,39,15,13,13
6122,28,26,25,25,27,11,11,11
6123,25,11,10,10,23,10,10,10
6124,66,13,13,12,36,9,9,9
6125,22,13,13,13,21,10,10,10
6126,37,16,15,15,25,10,10,10
6127,62,28,27,27,53,12,11,11
6128,31,16,16,14,22,9,9,9
6129,27,22,22,21,26,10,10,10
6130,34,18,16,16,33,10,10,10
6131,41,34,34,34,40,26,24,24
6132,36,15,15,14,21,13,12,10
6133,53,24,23,23,48,16,13,13
6134,33,19,19,19,24,12,12,12
6135,25,17,15,15,22,14,13,13
6136,31,19,19,19,24,18,18,18
6137,38,23,20,20,28,15,12,12
6138,36,32,28,28,35,23,20,20
6139,38,21,21,21,32,20,20,20
6140,45,24,21,21,43,11,11,11
6141,31,25,25,25,23,12,12,12
6142,25,17,17,17,22,12,11,11
6143,58,31,25,25,53,15,13,13
6144,19,14,13,12,18,10,10,10
6145,61,47,43,43,51,13,12,12
6146,36,10,10,10,34,10,10,10
6147,80,37,35,35,74,27,25,25
6148,51,40,37,37,43,19,15,15
6149,27,18,17,17,25,15,16,16
6150,29,12,12,12,24,10,10,10
6151,32,17,12,12,24,10,10,10
6152,51,36,32,32,50,19,17,17
6153,39,13,13,13,29,11,9,9
6154,43,17,17,17,40,12,12,12
6155,26,15,15,15,23,10,10,10
6156,34,22,9,9,31,9,9,9
6157,19,14,14,14,18,10,10,10
6158,45,26,25,25,42,11,9,9
6159,27,21,20,20,24,10,10,10
6160,79,13,10,10,39,10,10,10
6161,32,15,15,13,23,14,9,9
6162,31,26,22,22,28,21,19,19
6163,32,21,21,21,23,18,18,18
6164,49,32,31,31,40,17,20,20
6165,55,19,19,19,54,13,12,12
6166,53,27,24,24,48,21,15,15
6167,22,11,11,11,19,9,9,9
6168,53,10,9,9,43,9,9,9
6169,43,26,25,25,35,20,17,17
6170,37,22,19,19,26,13,13,13
6171,25,19,18,18,24,12,12,12
6172,49,23,18,18,41,13,13,13
6173,50,17,17,17,46,13,13,13
6174,73,37,19,19,58,10,10,10
6175,34,18,18,18,28,16,15,15
6176,34,12,11,11,16,9,9,9
6177,61,43,35,35,50,18,17,17
6178,31,19,17,17,28,12,12,12
6179,65,10,10,10,38,9,9,9
6180,48,12,12,12,47,11,11,11
6181,52,11,11,11,29,13,11,11
6182,56,35,34,34,48,25,21,20
6183,58,38,35,35,50,25,21,20
6184,75,20,17,17,52,15,13,13
6185,31,17,9,9,28,9,9,9
6186,35,15,14,14,29,12,12,12
6187,28,13,13,13,19,10,10,10
6188,22,16,15,15,19,12,11,11
6189,26,16,15,15,22,11,11,11
6190,19,16,16,16,18,10,10,10
6191,31,18,17,17,28,16,16,16
6192,34,15,15,13,25,10,9,9
6193,22,13,9,9,19,9,9,9
6194,64,41,36,36,51,13,13,13
6195,69,44,35,35,66,28,26,26
6196,47,28,24,24,46,16,16,16
6197,29,17,17,17,25,17,15,15
6198,46,11,11,11,45,10,10,10
6199,27,18,13,13,25,13,12,12
6200,41,13,10,10,38,10,10,10
6201,29,17,16,16,25,16,16,16
6202,31,21,21,19,28,12,12,12
6203,33,16,16,16,29,12,12,12
6204,29,19,19,19,27,22,21,21
6205,59,18,13,13,51,10,10,10
6206,108,19,19,19,81,10,10,10
6207,60,24,23,23,47,14,14,14
6208,37,28,27,27,34,16,16,16
6209,48,26,18,18,45,10,10,10
6210,23,17,16,16,19,14,14,14
6211,58,22,20,20,54,15,11,11
6212,35,22,17,17,32,17,17,17
6213,33,14,12,12,30,9,9,9
6214,36,20,20,20,35,15,13,13
6215,27,20,11,10,24,10,10,10
6216,40,27,24,23,38,15,14,13
6217,57,17,17,17,50,18,16,16
6218,49,34,26,26,48,12,12,12
6219,30,16,16,16,27,9,9,9
6220,40,27,27,26,37,14,13,13
6221,24,18,18,18,21,10,10,10
6222,44,33,33,33,41,23,21,21
6223,22,10,10,10,16,9,9,9
6224,27,21,21,21,19,14,13,13
6225,26,17,17,17,19,11,11,11
6226,29,17,17,17,28,16,16,16
6227,52,29,11,11,49,9,9,9
6228,75,11,9,9,37,9,9,9
6229,21,16,16,16,20,10,10,10
6230,36,15,15,15,27,12,12,12
6231,36,24,24,24,28,19,18,18
6232,72,15,15,14,56,13,13,13
6233,30,11,10,10,21,10,10,10
6234,59,12,12,11,56,10,10,10
6235,29,24,9,9,26,9,9,9
6236,38,22,21,21,24,17,17,17
6237,78,32,32,32,63,16,16,16
6238,53,28,28,28,49,19,19,19
6239,36,17,17,17,25,18,18,18
6240,24,19,17,17,23,13,13,13
6241,63,37,35,35,52,15,12,12
6242,41,33,25,25,40,12,12,10
6243,53,30,30,30,41,17,15,15
6244,42,30,28,28,41,11,10,10
6245,16,14,14,14,15,12,10,10
6246,39,25,26,25,25,21,21,21
6247,63,42,39,39,54,23,20,20
6248,54,14,14,14,46,11,11,11
6249,53,19,19,19,39,16,15,14
6250,54,21,14,10,45,16,9,9
6251,23,11,11,9,19,12,9,9
6252,35,22,17,17,25,10,10,10
6253,29,12,12,11,27,10,10,10
6254,33,22,19,19,32,12,12,12
6255,35,17,16,14,32,18,12,12
6256,38,21,20,20,30,13,13,13
6257,29,23,23,23,23,15,15,15
6258,34,10,10,10,24,9,9,9
6259,27,21,20,20,24,11,11,11
6260,43,18,18,18,38,16,12,12
6261,33,18,14,12,27,13,9,9
6262,37,25,17,17,36,11,11,11
6263,28,9,9,9,17,9,9,9
6264,22,18,16,16,21,11,10,10
6265,25,15,13,13,15,13,10,10
6266,84,20,20,20,69,14,14,14
6267,46,9,9,9,43,9,9,9
6268,30,10,10,10,21,10,10,10
6269,37,16,16,16,32,13,11,12
6270,37,14,14,14,34,11,11,11
6271,35,9,9,9,28,9,9,9
6272,34,9,9,9,31,9,9,9
6273,31,29,28,28,30,33,31,31
6274,23,13,13,13,21,10,10,10
6275,30,18,18,18,26,12,11,11
6276,51,26,25,25,41,12,11,11
6277,32,29,25,25,31,14,12,12
6278,67,38,32,32,62,20,17,17
6279,50,37,34,33,46,16,13,13
6280,33,25,21,21,30,10,10,10
6281,40,11,11,11,19,12,10,10
6282,36,22,22,22,33,9,9,9
6283,47,31,29,29,38,25,24,24
6284,52,27,27,26,51,23,20,20
6285,69,29,28,28,61,25,15,15
6286,48,21,17,17,47,15,13,13
6287,26,20,20,18,19,13,12,12
6288,32,19,19,19,21,15,15,15
6289,30,14,12,12,20,11,11,11
6290,27,18,16,16,24,14,13,13
6291,30,15,15,15,27,13,12,12
6292,47,19,19,19,36,13,12,12
6293,54,34,26,26,51,17,17,17
6294,44,18,17,17,42,16,16,16
6295,56,36,36,33,45,14,14,14
6296,64,41,38,38,58,16,15,15
6297,40,16,16,15,30,13,9,9
6298,53,39,36,36,43,19,16,16
6299,37,30,26,26,36,16,16,16
6300,63,41,40,39,56,26,23,23
6301,33,22,22,22,32,23,22,22
6302,27,23,21,21,26,20,17,17
6303,55,36,36,35,50,22,20,20
6304,36,16,16,16,35,14,14,14
6305,38,30,28,28,37,27,24,24
6306,66,14,14,13,44,10,10,10
6307,32,10,10,10,22,10,10,10
6308,25,20,18,18,23,12,11,11
6309,38,24,24,24,37,10,10,10
6310,48,14,14,14,32,13,12,12
6311,27,21,21,21,24,18,18,18
6312,26,20,18,18,22,13,13,13
6313,25,16,12,11,19,9,9,9
6314,50,27,20,20,49,15,15,15
6315,27,14,13,13,24,9,9,9
6316,36,27,27,27,32,15,15,15
6317,35,29,22,22,32,9,9,9
6318,29,18,18,18,26,18,18,18
6319,46,22,21,21,43,10,10,10
6320,42,30,26,26,40,21,16,16
6321,86,29,23,23,72,19,14,14
6322,45,16,15,14,40,13,10,10
6323,32,22,22,22,31,16,17,17
6324,63,15,14,14,45,13,13,13
6325,43,30,29,29,40,23,20,20
6326,37,18,18,18,30,13,13,13
6327,58,33,31,31,47,14,10,10
6328,65,13,13,9,38,15,9,9
6329,24,16,15,15,23,13,13,13
6330,25,19,17,17,23,17,17,17
6331,64,36,34,34,54,24,23,23
6332,42,12,11,11,39,10,10,10
6333,38,23,19,17,34,12,12,12
6334,34,19,10,10,33,10,10,10
6335,55,15,13,13,33,10,10,10
6336,37,11,11,11,34,9,9,9
6337,24,11,11,11,21,10,10,10
6338,30,13,12,12,19,13,11,11
6339,60,23,21,21,48,10,10,10
6340,29,14,14,14,24,12,10,10
6341,37,30,27,27,36,15,14,14
6342,20,13,13,13,17,10,10,10
6343,53,20,19,17,46,14,11,11
6344,27,21,18,18,26,13,13,13
6345,35,20,18,18,24,12,12,12
6346,25,18,15,15,17,12,12,12
6347,26,16,16,16,25,10,10,10
6348,54,36,36,36,42,18,16,16
6349,28,23,13,13,27,11,11,11
6350,34,19,19,19,25,14,14,14
6351,30,27,26,26,29,11,11,11
6352,39,36,33,33,38,15,11,11
6353,76,27,24,24,59,15,14,14
6354,59,25,13,13,49,11,11,11
6355,23,17,17,17,20,14,13,13
6356,29,19,18,18,28,12,12,12
6357,62,29,29,29,57,22,22,22
6358,55,13,9,9,27,9,9,9
