,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
5499,"{'nodes': 686, 'edges': 1077}","{'nodes': 312, 'edges': 575}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 765, 'edges': 1204}","{'nodes': 34, 'edges': 48}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5500,"{'nodes': 362, 'edges': 560}","{'nodes': 92, 'edges': 159}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 355, 'edges': 550}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5501,"{'nodes': 1653, 'edges': 2538}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1647, 'edges': 2477}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5502,"{'nodes': 721, 'edges': 1109}","{'nodes': 133, 'edges': 224}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 703, 'edges': 1073}","{'nodes': 16, 'edges': 21}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5503,"{'nodes': 2407, 'edges': 3843}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 2450, 'edges': 3931}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
5504,"{'nodes': 19, 'edges': 25}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 19, 'edges': 25}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5505,"{'nodes': 2837, 'edges': 4372}","{'nodes': 125, 'edges': 218}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2925, 'edges': 4508}","{'nodes': 16, 'edges': 21}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5506,"{'nodes': 2164, 'edges': 3425}","{'nodes': 243, 'edges': 434}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1896, 'edges': 2960}","{'nodes': 20, 'edges': 25}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5507,"{'nodes': 110, 'edges': 165}","{'nodes': 20, 'edges': 31}","{'nodes': 19, 'edges': 30}","{'nodes': 27, 'edges': 30}","{'nodes': 130, 'edges': 191}","{'nodes': 33, 'edges': 58}","{'nodes': 18, 'edges': 21}","{'nodes': 18, 'edges': 21}"
5508,"{'nodes': 1123, 'edges': 1738}","{'nodes': 287, 'edges': 510}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1282, 'edges': 1945}","{'nodes': 44, 'edges': 53}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}"
5509,"{'nodes': 2044, 'edges': 3130}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1926, 'edges': 2953}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5510,"{'nodes': 1885, 'edges': 2914}","{'nodes': 132, 'edges': 235}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2098, 'edges': 3239}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5511,"{'nodes': 624, 'edges': 1039}","{'nodes': 747, 'edges': 1404}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 633, 'edges': 1048}","{'nodes': 42, 'edges': 47}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5512,"{'nodes': 279, 'edges': 425}","{'nodes': 84, 'edges': 143}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 297, 'edges': 443}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5513,"{'nodes': 699, 'edges': 1060}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1155, 'edges': 1697}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5514,"{'nodes': 932, 'edges': 1466}","{'nodes': 17, 'edges': 23}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 921, 'edges': 1408}","{'nodes': 13, 'edges': 16}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5515,"{'nodes': 23, 'edges': 31}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 23, 'edges': 31}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5516,"{'nodes': 706, 'edges': 1101}","{'nodes': 65, 'edges': 99}","{'nodes': 36, 'edges': 49}","{'nodes': 17, 'edges': 21}","{'nodes': 763, 'edges': 1153}","{'nodes': 15, 'edges': 20}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5517,"{'nodes': 2201, 'edges': 3367}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 2251, 'edges': 3465}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5518,"{'nodes': 805, 'edges': 1228}","{'nodes': 25, 'edges': 35}","{'nodes': 23, 'edges': 31}","{'nodes': 23, 'edges': 31}","{'nodes': 773, 'edges': 1166}","{'nodes': 15, 'edges': 19}","{'nodes': 16, 'edges': 19}","{'nodes': 16, 'edges': 19}"
5519,"{'nodes': 1400, 'edges': 2234}","{'nodes': 253, 'edges': 450}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1427, 'edges': 2259}","{'nodes': 32, 'edges': 51}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5520,"{'nodes': 1593, 'edges': 2492}","{'nodes': 179, 'edges': 322}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1404, 'edges': 2162}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5521,"{'nodes': 1044, 'edges': 1629}","{'nodes': 48, 'edges': 78}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1074, 'edges': 1647}","{'nodes': 17, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5522,"{'nodes': 890, 'edges': 1365}","{'nodes': 72, 'edges': 121}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 918, 'edges': 1404}","{'nodes': 14, 'edges': 19}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5523,"{'nodes': 589, 'edges': 878}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 606, 'edges': 884}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5524,"{'nodes': 179, 'edges': 279}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 169, 'edges': 263}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5525,"{'nodes': 779, 'edges': 1211}","{'nodes': 276, 'edges': 498}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 559, 'edges': 855}","{'nodes': 24, 'edges': 32}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5526,"{'nodes': 1557, 'edges': 2413}","{'nodes': 130, 'edges': 218}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1574, 'edges': 2415}","{'nodes': 43, 'edges': 58}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}"
5527,"{'nodes': 1507, 'edges': 2401}","{'nodes': 14, 'edges': 17}","{'nodes': 13, 'edges': 16}","{'nodes': 13, 'edges': 16}","{'nodes': 1593, 'edges': 2536}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5528,"{'nodes': 1151, 'edges': 1794}","{'nodes': 225, 'edges': 394}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1123, 'edges': 1745}","{'nodes': 30, 'edges': 39}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5529,"{'nodes': 1772, 'edges': 2801}","{'nodes': 114, 'edges': 198}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1991, 'edges': 3106}","{'nodes': 16, 'edges': 21}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5530,"{'nodes': 1124, 'edges': 1824}","{'nodes': 321, 'edges': 595}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1399, 'edges': 2279}","{'nodes': 44, 'edges': 55}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5531,"{'nodes': 496, 'edges': 764}","{'nodes': 92, 'edges': 158}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 693, 'edges': 1051}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5532,"{'nodes': 142, 'edges': 219}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 140, 'edges': 213}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5533,"{'nodes': 1154, 'edges': 1794}","{'nodes': 344, 'edges': 637}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1196, 'edges': 1845}","{'nodes': 26, 'edges': 31}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5534,"{'nodes': 1482, 'edges': 2305}","{'nodes': 187, 'edges': 338}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1744, 'edges': 2761}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5535,"{'nodes': 952, 'edges': 1460}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1050, 'edges': 1611}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5536,"{'nodes': 2824, 'edges': 4383}","{'nodes': 452, 'edges': 843}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 3009, 'edges': 4666}","{'nodes': 29, 'edges': 34}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5537,"{'nodes': 596, 'edges': 945}","{'nodes': 118, 'edges': 198}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 592, 'edges': 937}","{'nodes': 23, 'edges': 32}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5538,"{'nodes': 1275, 'edges': 1953}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1161, 'edges': 1778}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5539,"{'nodes': 1247, 'edges': 1934}","{'nodes': 180, 'edges': 318}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1586, 'edges': 2471}","{'nodes': 30, 'edges': 51}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5540,"{'nodes': 700, 'edges': 1101}","{'nodes': 218, 'edges': 397}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 730, 'edges': 1145}","{'nodes': 35, 'edges': 44}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5541,"{'nodes': 1895, 'edges': 2949}","{'nodes': 192, 'edges': 341}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2407, 'edges': 3738}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5542,"{'nodes': 485, 'edges': 768}","{'nodes': 227, 'edges': 414}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 491, 'edges': 776}","{'nodes': 32, 'edges': 39}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5543,"{'nodes': 29, 'edges': 39}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 32, 'edges': 42}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5544,"{'nodes': 1159, 'edges': 1794}","{'nodes': 102, 'edges': 168}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1148, 'edges': 1767}","{'nodes': 23, 'edges': 36}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5545,"{'nodes': 657, 'edges': 1058}","{'nodes': 389, 'edges': 715}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 710, 'edges': 1121}","{'nodes': 41, 'edges': 62}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5546,"{'nodes': 69, 'edges': 107}","{'nodes': 27, 'edges': 43}","{'nodes': 26, 'edges': 43}","{'nodes': 29, 'edges': 30}","{'nodes': 86, 'edges': 131}","{'nodes': 41, 'edges': 74}","{'nodes': 31, 'edges': 38}","{'nodes': 31, 'edges': 38}"
5547,"{'nodes': 187, 'edges': 278}","{'nodes': 13, 'edges': 15}","{'nodes': 13, 'edges': 15}","{'nodes': 13, 'edges': 15}","{'nodes': 188, 'edges': 277}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5548,"{'nodes': 18, 'edges': 24}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 18, 'edges': 24}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5549,"{'nodes': 633, 'edges': 965}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 911, 'edges': 1396}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5550,"{'nodes': 586, 'edges': 915}","{'nodes': 158, 'edges': 279}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 592, 'edges': 912}","{'nodes': 33, 'edges': 47}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5551,"{'nodes': 265, 'edges': 404}","{'nodes': 15, 'edges': 20}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 241, 'edges': 368}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5552,"{'nodes': 2636, 'edges': 4107}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 2529, 'edges': 3926}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5553,"{'nodes': 413, 'edges': 636}","{'nodes': 21, 'edges': 30}","{'nodes': 20, 'edges': 28}","{'nodes': 20, 'edges': 28}","{'nodes': 404, 'edges': 618}","{'nodes': 10, 'edges': 11}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5554,"{'nodes': 57, 'edges': 84}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 57, 'edges': 84}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5555,"{'nodes': 1506, 'edges': 2298}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 1607, 'edges': 2449}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5556,"{'nodes': 371, 'edges': 602}","{'nodes': 292, 'edges': 539}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 358, 'edges': 580}","{'nodes': 22, 'edges': 27}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5557,"{'nodes': 1521, 'edges': 2449}","{'nodes': 543, 'edges': 1001}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1563, 'edges': 2491}","{'nodes': 99, 'edges': 135}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5558,"{'nodes': 803, 'edges': 1222}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 772, 'edges': 1172}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5559,"{'nodes': 1318, 'edges': 2050}","{'nodes': 31, 'edges': 41}","{'nodes': 31, 'edges': 41}","{'nodes': 31, 'edges': 41}","{'nodes': 2320, 'edges': 3520}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5560,"{'nodes': 281, 'edges': 444}","{'nodes': 172, 'edges': 311}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 274, 'edges': 425}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5561,"{'nodes': 2012, 'edges': 3132}","{'nodes': 12, 'edges': 16}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 2242, 'edges': 3491}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5562,"{'nodes': 1077, 'edges': 1629}","{'nodes': 56, 'edges': 87}","{'nodes': 29, 'edges': 41}","{'nodes': 30, 'edges': 42}","{'nodes': 985, 'edges': 1439}","{'nodes': 35, 'edges': 52}","{'nodes': 22, 'edges': 30}","{'nodes': 22, 'edges': 30}"
5563,"{'nodes': 786, 'edges': 1210}","{'nodes': 30, 'edges': 44}","{'nodes': 30, 'edges': 40}","{'nodes': 18, 'edges': 23}","{'nodes': 786, 'edges': 1207}","{'nodes': 17, 'edges': 22}","{'nodes': 13, 'edges': 16}","{'nodes': 13, 'edges': 16}"
5564,"{'nodes': 802, 'edges': 1257}","{'nodes': 246, 'edges': 452}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 792, 'edges': 1233}","{'nodes': 21, 'edges': 26}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5565,"{'nodes': 320, 'edges': 515}","{'nodes': 214, 'edges': 383}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 454, 'edges': 721}","{'nodes': 24, 'edges': 30}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}"
5566,"{'nodes': 727, 'edges': 1121}","{'nodes': 49, 'edges': 78}","{'nodes': 33, 'edges': 50}","{'nodes': 27, 'edges': 38}","{'nodes': 781, 'edges': 1191}","{'nodes': 33, 'edges': 47}","{'nodes': 23, 'edges': 32}","{'nodes': 23, 'edges': 32}"
5567,"{'nodes': 958, 'edges': 1478}","{'nodes': 156, 'edges': 267}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 970, 'edges': 1489}","{'nodes': 45, 'edges': 66}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5568,"{'nodes': 63, 'edges': 95}","{'nodes': 17, 'edges': 25}","{'nodes': 17, 'edges': 25}","{'nodes': 15, 'edges': 17}","{'nodes': 68, 'edges': 101}","{'nodes': 25, 'edges': 42}","{'nodes': 13, 'edges': 14}","{'nodes': 13, 'edges': 14}"
5569,"{'nodes': 937, 'edges': 1444}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 954, 'edges': 1468}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5570,"{'nodes': 1835, 'edges': 2856}","{'nodes': 362, 'edges': 672}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1888, 'edges': 2939}","{'nodes': 25, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5571,"{'nodes': 1180, 'edges': 1847}","{'nodes': 261, 'edges': 467}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1993, 'edges': 3090}","{'nodes': 38, 'edges': 65}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5572,"{'nodes': 878, 'edges': 1340}","{'nodes': 26, 'edges': 38}","{'nodes': 28, 'edges': 43}","{'nodes': 22, 'edges': 30}","{'nodes': 1038, 'edges': 1593}","{'nodes': 13, 'edges': 18}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5573,"{'nodes': 2340, 'edges': 3694}","{'nodes': 90, 'edges': 154}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2152, 'edges': 3361}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5574,"{'nodes': 2210, 'edges': 3477}","{'nodes': 19, 'edges': 28}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 1988, 'edges': 3053}","{'nodes': 23, 'edges': 32}","{'nodes': 18, 'edges': 24}","{'nodes': 18, 'edges': 24}"
5575,"{'nodes': 764, 'edges': 1165}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1015, 'edges': 1554}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5576,"{'nodes': 554, 'edges': 900}","{'nodes': 448, 'edges': 834}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 733, 'edges': 1167}","{'nodes': 33, 'edges': 41}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5577,"{'nodes': 228, 'edges': 356}","{'nodes': 22, 'edges': 32}","{'nodes': 13, 'edges': 16}","{'nodes': 13, 'edges': 16}","{'nodes': 226, 'edges': 349}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5578,"{'nodes': 30, 'edges': 42}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 30, 'edges': 42}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
5579,"{'nodes': 130, 'edges': 216}","{'nodes': 182, 'edges': 330}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 131, 'edges': 216}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5580,"{'nodes': 199, 'edges': 309}","{'nodes': 123, 'edges': 218}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 204, 'edges': 315}","{'nodes': 23, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5581,"{'nodes': 464, 'edges': 716}","{'nodes': 24, 'edges': 31}","{'nodes': 19, 'edges': 24}","{'nodes': 19, 'edges': 24}","{'nodes': 366, 'edges': 568}","{'nodes': 17, 'edges': 22}","{'nodes': 16, 'edges': 20}","{'nodes': 16, 'edges': 20}"
5582,"{'nodes': 263, 'edges': 426}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 249, 'edges': 405}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5583,"{'nodes': 695, 'edges': 1083}","{'nodes': 146, 'edges': 262}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 707, 'edges': 1090}","{'nodes': 7, 'edges': 10}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5584,"{'nodes': 880, 'edges': 1362}","{'nodes': 38, 'edges': 54}","{'nodes': 31, 'edges': 44}","{'nodes': 31, 'edges': 44}","{'nodes': 903, 'edges': 1402}","{'nodes': 32, 'edges': 45}","{'nodes': 30, 'edges': 41}","{'nodes': 29, 'edges': 40}"
5585,"{'nodes': 1065, 'edges': 1634}","{'nodes': 10, 'edges': 14}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1052, 'edges': 1612}","{'nodes': 26, 'edges': 36}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5586,"{'nodes': 855, 'edges': 1313}","{'nodes': 17, 'edges': 24}","{'nodes': 15, 'edges': 20}","{'nodes': 15, 'edges': 20}","{'nodes': 812, 'edges': 1247}","{'nodes': 13, 'edges': 16}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5587,"{'nodes': 1213, 'edges': 1903}","{'nodes': 151, 'edges': 259}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1226, 'edges': 1919}","{'nodes': 31, 'edges': 46}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5588,"{'nodes': 1274, 'edges': 1972}","{'nodes': 10, 'edges': 11}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1299, 'edges': 2006}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
5589,"{'nodes': 1040, 'edges': 1631}","{'nodes': 86, 'edges': 147}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1241, 'edges': 1935}","{'nodes': 25, 'edges': 34}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
5590,"{'nodes': 584, 'edges': 909}","{'nodes': 16, 'edges': 23}","{'nodes': 16, 'edges': 23}","{'nodes': 12, 'edges': 13}","{'nodes': 751, 'edges': 1150}","{'nodes': 25, 'edges': 42}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}"
